[MAP]
#x	y	width	height
512	1552	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
13	570	1650	0	13
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	536	1560	0	110
15	552	1560	0	77
15	568	1560	0	77
15	584	1560	0	77
15	600	1560	0	77
15	616	1560	0	77
15	664	1560	0	77
15	680	1560	0	77
15	696	1560	0	77
15	712	1560	0	77
15	728	1560	0	89
15	744	1560	0	109
15	536	1576	0	98
16	552	1576	0	103
16	568	1576	0	103
16	584	1576	0	103
16	600	1576	0	103
16	616	1576	0	103
16	664	1576	0	103
16	680	1576	0	103
16	696	1576	0	103
16	712	1576	0	103
15	728	1576	0	92
15	744	1576	0	97
15	536	1592	0	110
16	552	1592	0	91
16	568	1592	0	91
16	584	1592	0	91
16	600	1592	0	91
16	616	1592	0	91
16	664	1592	0	91
16	680	1592	0	91
16	696	1592	0	91
16	712	1592	0	91
16	728	1592	0	104
15	744	1592	0	109
15	536	1608	0	98
16	552	1608	0	91
16	568	1608	0	91
16	584	1608	0	91
16	600	1608	0	91
16	616	1608	0	91
16	664	1608	0	91
16	712	1608	0	91
16	728	1608	0	104
15	744	1608	0	97
15	536	1624	0	110
16	552	1624	0	91
16	568	1624	0	91
16	584	1624	0	91
16	600	1624	0	91
16	616	1624	0	91
16	664	1624	0	91
16	712	1624	0	91
16	728	1624	0	104
15	744	1624	0	109
15	536	1640	0	98
16	584	1640	0	91
16	600	1640	0	91
16	616	1640	0	91
16	664	1640	0	91
16	680	1640	0	91
16	696	1640	0	91
16	712	1640	0	91
16	728	1640	0	104
15	744	1640	0	97
15	536	1656	0	110
16	584	1656	0	91
16	600	1656	0	91
16	616	1656	0	91
16	664	1656	0	91
16	680	1656	0	91
16	696	1656	0	91
16	712	1656	0	91
16	728	1656	0	104
15	744	1656	0	109
15	536	1672	0	98
16	552	1672	0	91
16	568	1672	0	91
16	584	1672	0	91
16	600	1672	0	91
16	616	1672	0	91
16	664	1672	0	91
16	712	1672	0	91
16	728	1672	0	104
15	744	1672	0	97
15	536	1688	0	110
16	552	1688	0	91
16	568	1688	0	91
16	584	1688	0	91
16	600	1688	0	91
16	616	1688	0	91
16	664	1688	0	91
16	712	1688	0	91
16	728	1688	0	104
15	744	1688	0	109
15	536	1704	0	98
16	552	1704	0	91
16	568	1704	0	91
16	584	1704	0	91
16	600	1704	0	91
16	616	1704	0	91
16	664	1704	0	91
16	680	1704	0	91
16	696	1704	0	91
16	712	1704	0	91
16	728	1704	0	104
15	744	1704	0	97
15	536	1720	0	110
16	552	1720	0	91
16	568	1720	0	91
16	584	1720	0	91
16	600	1720	0	91
16	616	1720	0	91
16	664	1720	0	91
16	680	1720	0	91
16	696	1720	0	91
16	712	1720	0	91
16	728	1720	0	104
15	744	1720	0	109
15	536	1736	0	98
16	552	1736	0	91
16	568	1736	0	91
16	584	1736	0	91
16	600	1736	0	91
16	616	1736	0	91
16	664	1736	0	91
16	680	1736	0	91
16	696	1736	0	91
16	712	1736	0	91
16	728	1736	0	104
15	744	1736	0	97
15	536	1752	0	110
16	552	1752	0	91
16	568	1752	0	91
16	584	1752	0	91
16	600	1752	0	91
16	616	1752	0	91
16	664	1752	0	91
16	680	1752	0	91
16	696	1752	0	91
16	712	1752	0	91
16	728	1752	0	104
15	744	1752	0	109
15	536	1768	0	98
15	552	1768	0	97
15	568	1768	0	98
15	584	1768	0	97
15	600	1768	0	98
15	616	1768	0	97
15	664	1768	0	98
15	680	1768	0	97
15	696	1768	0	98
15	712	1768	0	97
15	728	1768	0	98
15	744	1768	0	97
17	640	1560	0	111	112	32	16	15	640	1487
17	640	1768	0	111	112	32	16	3	639	1823
