[MAP]
#x	y	width	height
768	1040	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	792	1048	0	110
15	808	1048	0	77
15	824	1048	0	77
15	840	1048	0	77
15	856	1048	0	77
15	872	1048	0	77
15	888	1048	0	77
15	904	1048	0	77
15	920	1048	0	77
15	936	1048	0	77
15	952	1048	0	77
15	968	1048	0	77
15	984	1048	0	89
15	1000	1048	0	109
15	792	1064	0	98
15	1000	1064	0	97
15	792	1080	0	110
15	1000	1080	0	109
15	792	1096	0	98
15	1000	1096	0	97
15	792	1112	0	110
15	1000	1112	0	109
15	792	1128	0	98
15	1000	1128	0	97
15	792	1144	0	110
15	1000	1144	0	109
15	792	1160	0	98
15	1000	1160	0	97
15	792	1176	0	110
15	1000	1176	0	109
15	792	1192	0	98
15	1000	1192	0	97
15	792	1208	0	110
15	1000	1208	0	109
15	792	1224	0	98
15	1000	1224	0	97
15	792	1240	0	110
15	1000	1240	0	109
15	792	1256	0	98
15	808	1256	0	97
15	824	1256	0	98
15	840	1256	0	97
15	856	1256	0	98
15	872	1256	0	97
15	920	1256	0	98
15	936	1256	0	97
15	952	1256	0	98
15	968	1256	0	97
15	984	1256	0	98
15	1000	1256	0	97
17	896	1256	0	111	112	32	16	16	896	1312
