[MAP]
#x	y	width	height
256	1552	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
12	350	1600	0	12
12	450	1600	0	12
12	400	1700	0	12
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	280	1560	0	110
15	296	1560	0	77
15	312	1560	0	77
15	328	1560	0	77
15	344	1560	0	77
15	360	1560	0	77
15	376	1560	0	77
15	392	1560	0	77
15	408	1560	0	77
15	424	1560	0	77
15	440	1560	0	77
15	456	1560	0	77
15	472	1560	0	89
15	488	1560	0	109
15	280	1576	0	98
15	488	1576	0	97
15	280	1592	0	110
15	488	1592	0	109
15	280	1608	0	98
15	488	1608	0	97
15	280	1624	0	72
15	488	1624	0	109
15	280	1640	0	84
15	488	1640	0	97
15	488	1656	0	109
15	280	1672	0	98
15	488	1672	0	97
15	280	1688	0	110
15	488	1688	0	109
15	280	1704	0	98
15	488	1704	0	97
15	280	1720	0	110
15	488	1720	0	109
15	280	1736	0	98
15	488	1736	0	97
15	280	1752	0	110
15	488	1752	0	109
15	280	1768	0	98
15	296	1768	0	97
15	312	1768	0	98
15	328	1768	0	97
15	344	1768	0	98
15	360	1768	0	97
15	408	1768	0	98
15	424	1768	0	97
15	440	1768	0	98
15	456	1768	0	97
15	472	1768	0	98
15	488	1768	0	97
17	280	1656	0	109	16	16	7	208	1648
17	384	1768	0	111	112	32	16	2	384	1823
