[MAP]
#x	y	width	height
512	1040	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = arrow, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = Gatex, 81 = gateY, 82 = gateOver, 83 = Chong, 84 = unk
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	536	1048	0	110
15	552	1048	0	77
15	568	1048	0	77
15	584	1048	0	77
15	600	1048	0	77
15	616	1048	0	77
81	640	1048	0	190	189	-1	-1	-1
15	664	1048	0	77
15	680	1048	0	77
15	696	1048	0	77
15	712	1048	0	77
15	728	1048	0	89
15	744	1048	0	109
15	536	1064	0	98
15	744	1064	0	97
15	536	1080	0	110
15	744	1080	0	109
15	536	1096	0	98
15	744	1096	0	97
15	536	1112	0	110
15	744	1112	0	109
15	536	1128	0	98
15	552	1128	0	66
15	568	1128	0	67
15	584	1128	0	67
15	600	1128	0	67
15	616	1128	0	67
15	632	1128	0	67
15	648	1128	0	67
15	664	1128	0	67
15	680	1128	0	67
15	696	1128	0	67
15	712	1128	0	67
15	728	1128	0	68
15	744	1128	0	97
15	536	1144	0	110
15	552	1144	0	66
15	568	1144	0	67
15	584	1144	0	67
15	600	1144	0	67
15	616	1144	0	67
15	632	1144	0	67
15	648	1144	0	67
15	664	1144	0	67
15	680	1144	0	67
15	696	1144	0	67
15	712	1144	0	67
15	728	1144	0	68
15	744	1144	0	109
15	536	1160	0	98
15	552	1160	0	101
15	568	1160	0	79
15	584	1160	0	79
15	600	1160	0	79
15	616	1160	0	79
15	632	1160	0	79
15	648	1160	0	79
15	664	1160	0	79
15	680	1160	0	79
15	696	1160	0	79
15	712	1160	0	79
15	728	1160	0	80
15	744	1160	0	97
15	536	1176	0	110
15	744	1176	0	109
15	536	1192	0	98
15	744	1192	0	97
15	536	1208	0	110
15	744	1208	0	109
15	536	1224	0	98
15	744	1224	0	97
15	536	1240	0	110
15	744	1240	0	109
15	536	1256	0	98
15	552	1256	0	97
15	568	1256	0	98
15	584	1256	0	97
15	600	1256	0	98
15	616	1256	0	97
81	640	1256	0	190	189	-1	-1	-1
15	664	1256	0	98
15	680	1256	0	97
15	696	1256	0	98
15	712	1256	0	97
15	728	1256	0	98
15	744	1256	0	97
