[MAP]
#x	y	width	height
256	1808	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	280	1816	0	110
15	296	1816	0	77
15	312	1816	0	77
15	328	1816	0	77
15	344	1816	0	77
15	360	1816	0	77
15	408	1816	0	77
15	424	1816	0	77
15	440	1816	0	77
15	456	1816	0	77
15	472	1816	0	89
15	488	1816	0	109
15	280	1832	0	98
15	488	1832	0	97
15	280	1848	0	110
15	488	1848	0	109
15	280	1864	0	98
15	488	1864	0	97
15	280	1880	0	72
15	488	1880	0	70
15	280	1896	0	84
15	488	1896	0	82
15	280	1928	0	98
15	488	1928	0	97
15	280	1944	0	110
15	488	1944	0	109
15	280	1960	0	98
15	488	1960	0	97
15	280	1976	0	110
15	488	1976	0	109
15	280	1992	0	98
15	488	1992	0	97
15	280	2008	0	110
15	488	2008	0	109
15	280	2024	0	98
15	296	2024	0	97
15	312	2024	0	98
15	328	2024	0	97
15	344	2024	0	98
15	360	2024	0	97
15	376	2024	0	98
15	392	2024	0	97
15	408	2024	0	98
15	424	2024	0	97
15	440	2024	0	98
15	456	2024	0	97
15	472	2024	0	98
15	488	2024	0	97
17	280	1912	0	109	16	16	1	208	1904
17	384	1816	0	111	112	32	16	8	384	1743
17	488	1912	0	109	16	16	3	560	1904
