[MAP]
#x	y	width	height
1024	16	1024	736
[GRID]
#grid_width	grid_height
256	184
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	1048	24	0	110
15	1064	24	0	77
15	1080	24	0	77
15	1096	24	0	77
15	1112	24	0	77
15	1128	24	0	89
15	1144	24	0	69
15	1160	24	0	69
15	1176	24	0	77
15	1192	24	0	77
15	1208	24	0	77
15	1224	24	0	77
15	1240	24	0	77
15	1256	24	0	77
15	1272	24	0	77
15	1288	24	1	77
15	1304	24	1	77
15	1320	24	1	77
15	1336	24	1	77
15	1352	24	1	77
15	1368	24	1	77
15	1384	24	1	77
15	1400	24	1	77
15	1416	24	1	77
15	1432	24	1	77
15	1448	24	1	77
15	1464	24	1	77
15	1480	24	1	77
15	1496	24	1	77
15	1512	24	1	77
15	1528	24	1	77
15	1544	24	2	77
15	1560	24	2	77
15	1576	24	2	77
15	1592	24	2	77
15	1608	24	2	77
15	1624	24	2	77
15	1640	24	2	77
15	1656	24	2	77
15	1672	24	2	77
15	1688	24	2	77
15	1704	24	2	77
15	1720	24	2	77
15	1736	24	2	77
15	1752	24	2	77
15	1768	24	2	77
15	1784	24	2	77
15	1800	24	3	77
15	1816	24	3	77
15	1832	24	3	77
15	1848	24	3	77
15	1864	24	3	77
15	1880	24	3	77
15	1896	24	3	77
15	1912	24	3	77
15	1928	24	3	77
15	1944	24	3	77
15	1960	24	3	77
15	1976	24	3	77
15	1992	24	3	77
15	2008	24	3	77
15	2024	24	3	109
15	1048	40	0	98
84	1064	40	0	83
84	1080	40	0	83
84	1096	40	0	83
84	1112	40	0	83
15	1144	40	0	81
15	1160	40	0	81
15	2024	40	3	97
15	1048	56	0	110
84	1064	56	0	83
84	1112	56	0	83
15	1144	56	0	81
15	1160	56	0	81
15	2024	56	3	109
15	1048	72	0	98
84	1064	72	0	83
84	1112	72	0	83
15	1144	72	0	81
15	1160	72	0	81
15	1912	72	3	90
15	1928	72	3	90
15	2024	72	3	97
15	1048	88	0	110
84	1064	88	0	83
84	1080	88	0	83
84	1096	88	0	83
84	1112	88	0	83
15	1144	88	0	81
15	1160	88	0	81
15	1912	88	3	81
15	1928	88	3	81
15	2024	88	3	109
15	1048	104	0	98
15	1144	104	0	81
15	1160	104	0	81
15	1208	104	0	66
15	1224	104	0	67
15	1240	104	0	67
15	1256	104	0	67
15	1272	104	0	67
15	1288	104	1	67
15	1304	104	1	67
15	1320	104	1	67
15	1336	104	1	67
15	1352	104	1	67
15	1368	104	1	67
15	1384	104	1	67
15	1400	104	1	67
15	1416	104	1	67
15	1432	104	1	67
15	1448	104	1	67
15	1464	104	1	67
15	1480	104	1	67
15	1496	104	1	67
15	1512	104	1	67
15	1528	104	1	67
15	1544	104	2	67
15	1560	104	2	67
15	1576	104	2	67
15	1592	104	2	67
15	1608	104	2	67
15	1624	104	2	67
15	1640	104	2	67
15	1656	104	2	67
15	1672	104	2	67
15	1688	104	2	67
15	1704	104	2	67
15	1720	104	2	67
15	1736	104	2	67
15	1752	104	2	67
15	1768	104	2	67
15	1784	104	2	67
15	1800	104	3	68
15	1848	104	3	90
15	1864	104	3	90
15	1912	104	3	81
15	1928	104	3	81
15	2024	104	3	97
15	1048	120	0	110
15	1144	120	0	81
15	1160	120	0	81
15	1208	120	0	69
15	1224	120	0	66
15	1240	120	0	67
15	1256	120	0	67
15	1272	120	0	67
15	1288	120	1	67
15	1304	120	1	67
15	1320	120	1	67
15	1336	120	1	67
15	1352	120	1	67
15	1368	120	1	67
15	1384	120	1	67
15	1400	120	1	67
15	1416	120	1	67
15	1432	120	1	67
15	1448	120	1	67
15	1464	120	1	67
15	1480	120	1	67
15	1496	120	1	67
15	1512	120	1	67
15	1528	120	1	67
15	1544	120	2	67
15	1560	120	2	67
15	1576	120	2	67
15	1592	120	2	67
15	1608	120	2	67
15	1624	120	2	67
15	1640	120	2	67
15	1656	120	2	67
15	1672	120	2	67
15	1688	120	2	67
15	1704	120	2	67
15	1720	120	2	67
15	1736	120	2	67
15	1752	120	2	67
15	1768	120	2	67
15	1784	120	2	68
15	1800	120	3	69
15	1848	120	3	81
15	1864	120	3	81
15	1912	120	3	81
15	1928	120	3	81
15	2024	120	3	109
15	1048	136	0	98
15	1144	136	0	81
15	1160	136	0	81
15	1208	136	0	81
15	1224	136	0	69
15	1240	136	0	101
15	1256	136	0	79
15	1272	136	0	79
15	1288	136	1	79
15	1304	136	1	79
15	1320	136	1	79
15	1336	136	1	79
15	1352	136	1	79
15	1368	136	1	79
15	1384	136	1	79
15	1400	136	1	79
15	1416	136	1	79
15	1432	136	1	79
15	1448	136	1	79
15	1464	136	1	79
15	1480	136	1	79
15	1496	136	1	79
15	1512	136	1	79
15	1528	136	1	79
15	1544	136	2	79
15	1560	136	2	79
15	1576	136	2	79
15	1592	136	2	79
15	1608	136	2	79
15	1624	136	2	79
15	1640	136	2	79
15	1656	136	2	79
15	1672	136	2	79
15	1688	136	2	79
15	1704	136	2	79
15	1720	136	2	79
15	1736	136	2	79
15	1752	136	2	79
15	1768	136	2	102
15	1784	136	2	69
15	1800	136	3	81
15	1848	136	3	81
15	1864	136	3	81
15	1912	136	3	81
15	1928	136	3	81
15	2024	136	3	97
15	1048	152	0	110
15	1144	152	0	81
15	1160	152	0	81
15	1208	152	0	81
15	1224	152	0	81
15	1784	152	2	81
15	1800	152	3	81
15	1848	152	3	81
15	1864	152	3	81
15	1912	152	3	81
15	1928	152	3	81
15	2024	152	3	109
15	1048	168	0	98
15	1144	168	0	81
15	1160	168	0	81
15	1208	168	0	81
15	1224	168	0	81
15	1272	168	0	66
15	1288	168	1	67
15	1304	168	1	67
15	1320	168	1	67
15	1336	168	1	67
15	1352	168	1	67
15	1368	168	1	67
15	1384	168	1	67
15	1400	168	1	67
15	1416	168	1	67
15	1432	168	1	67
15	1448	168	1	67
15	1464	168	1	67
15	1480	168	1	67
15	1496	168	1	67
15	1512	168	1	67
15	1528	168	1	67
15	1544	168	2	67
15	1560	168	2	67
15	1576	168	2	67
15	1592	168	2	67
15	1608	168	2	67
15	1624	168	2	67
15	1640	168	2	67
15	1656	168	2	67
15	1672	168	2	67
15	1688	168	2	67
15	1704	168	2	67
15	1720	168	2	67
15	1736	168	2	68
15	1784	168	2	81
15	1800	168	3	81
15	1848	168	3	81
15	1864	168	3	81
15	1912	168	3	81
15	1928	168	3	81
15	2024	168	3	97
15	1048	184	0	110
15	1144	184	0	81
15	1160	184	0	81
15	1208	184	0	81
15	1224	184	0	81
15	1272	184	0	69
15	1288	184	1	66
15	1304	184	1	67
15	1320	184	1	67
15	1336	184	1	67
15	1352	184	1	67
