[MAP]
#x	y	width	height
768	1296	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
14	850	1400	0	14
14	900	1400	0	14
14	950	1400	0	14
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	792	1304	0	110
15	808	1304	0	77
15	824	1304	0	77
15	840	1304	0	77
15	856	1304	0	77
15	872	1304	0	77
15	920	1304	0	77
15	936	1304	0	77
15	952	1304	0	77
15	968	1304	0	77
15	984	1304	0	89
15	1000	1304	0	109
15	792	1320	0	98
16	808	1320	0	103
16	824	1320	0	103
16	840	1320	0	103
16	856	1320	0	103
16	872	1320	0	103
16	920	1320	0	103
16	936	1320	0	103
16	952	1320	0	103
16	968	1320	0	103
15	984	1320	0	92
15	1000	1320	0	97
15	792	1336	0	110
16	808	1336	0	91
16	824	1336	0	91
16	840	1336	0	91
16	856	1336	0	91
16	872	1336	0	91
16	920	1336	0	91
16	936	1336	0	91
16	952	1336	0	91
16	968	1336	0	91
16	984	1336	0	104
15	1000	1336	0	109
15	792	1352	0	98
16	808	1352	0	91
16	824	1352	0	91
16	840	1352	0	91
16	856	1352	0	91
16	872	1352	0	91
16	920	1352	0	91
16	936	1352	0	91
16	952	1352	0	91
16	968	1352	0	91
16	984	1352	0	104
15	1000	1352	0	97
15	792	1368	0	72
16	808	1368	0	91
16	824	1368	0	91
16	840	1368	0	91
16	856	1368	0	91
16	872	1368	0	91
16	920	1368	0	91
16	936	1368	0	91
16	952	1368	0	91
16	968	1368	0	91
16	984	1368	0	104
15	1000	1368	0	70
15	792	1384	0	84
16	808	1384	0	91
16	984	1384	0	104
15	1000	1384	0	82
15	792	1416	0	98
16	872	1416	0	103
16	888	1416	0	103
16	904	1416	0	103
16	920	1416	0	103
15	1000	1416	0	97
15	792	1432	0	110
16	808	1432	0	103
16	872	1432	0	91
16	888	1432	0	91
16	904	1432	0	91
16	920	1432	0	91
15	984	1432	0	92
15	1000	1432	0	109
15	792	1448	0	98
16	808	1448	0	91
16	824	1448	0	103
16	840	1448	0	103
16	856	1448	0	103
16	872	1448	0	91
16	888	1448	0	91
16	904	1448	0	91
16	920	1448	0	91
16	936	1448	0	103
16	952	1448	0	103
16	968	1448	0	103
16	984	1448	0	104
15	1000	1448	0	97
15	792	1464	0	110
16	808	1464	0	91
16	824	1464	0	91
16	840	1464	0	91
16	856	1464	0	91
16	872	1464	0	91
16	888	1464	0	91
16	904	1464	0	91
16	920	1464	0	91
16	936	1464	0	91
16	952	1464	0	91
16	968	1464	0	91
16	984	1464	0	104
15	1000	1464	0	109
15	792	1480	0	98
16	808	1480	0	91
16	824	1480	0	91
16	840	1480	0	91
16	856	1480	0	91
16	872	1480	0	91
16	888	1480	0	91
16	904	1480	0	91
16	920	1480	0	91
16	936	1480	0	91
16	952	1480	0	91
16	968	1480	0	91
16	984	1480	0	104
15	1000	1480	0	97
15	792	1496	0	110
16	808	1496	0	91
16	824	1496	0	91
16	840	1496	0	91
16	856	1496	0	91
16	872	1496	0	91
16	888	1496	0	91
16	904	1496	0	91
16	920	1496	0	91
16	936	1496	0	91
16	952	1496	0	91
16	968	1496	0	91
16	984	1496	0	104
15	1000	1496	0	109
15	792	1512	0	98
15	808	1512	0	97
15	824	1512	0	98
15	840	1512	0	97
15	856	1512	0	98
15	872	1512	0	97
15	888	1512	0	98
15	904	1512	0	97
15	920	1512	0	98
15	936	1512	0	97
15	952	1512	0	98
15	968	1512	0	97
15	984	1512	0	98
15	1000	1512	0	97
17	792	1400	0	109	16	16	15	720	1392
17	1000	1400	0	109	16	16	17	1071	1392
17	896	1304	0	111	112	32	16	22	895	1231
