[MAP]
#x	y	width	height
512	1808	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
12	600	1850	0	12
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	536	1816	0	110
15	552	1816	0	77
15	568	1816	0	77
15	584	1816	0	77
15	600	1816	0	77
15	616	1816	0	77
15	664	1816	0	77
15	680	1816	0	77
15	696	1816	0	77
15	712	1816	0	77
15	728	1816	0	89
15	744	1816	0	109
15	536	1832	0	98
84	600	1832	0	83
15	744	1832	0	97
15	536	1848	0	110
15	744	1848	0	109
15	536	1864	0	98
84	568	1864	0	83
84	664	1864	0	83
84	696	1864	0	83
15	744	1864	0	97
15	536	1880	0	72
15	744	1880	0	70
15	536	1896	0	84
84	600	1896	0	83
15	744	1896	0	82
15	536	1928	0	98
84	632	1928	0	83
84	664	1928	0	83
15	744	1928	0	97
15	536	1944	0	110
15	744	1944	0	109
15	536	1960	0	98
84	568	1960	0	83
84	696	1960	0	83
15	744	1960	0	97
15	536	1976	0	110
15	744	1976	0	109
15	536	1992	0	98
15	744	1992	0	97
15	536	2008	0	110
15	744	2008	0	109
15	536	2024	0	98
15	552	2024	0	97
15	568	2024	0	98
15	584	2024	0	97
15	600	2024	0	98
15	616	2024	0	97
15	632	2024	0	98
15	648	2024	0	97
15	664	2024	0	98
15	680	2024	0	97
15	696	2024	0	98
15	712	2024	0	97
15	728	2024	0	98
15	744	2024	0	97
17	536	1912	0	109	16	16	2	464	1904
17	640	1816	0	111	112	32	16	9	640	1743
17	744	1912	0	109	16	16	4	816	1904
