[MAP]
#x	y	width	height
768	528	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	792	536	0	110
15	808	536	0	77
15	824	536	0	77
15	840	536	0	77
15	856	536	0	77
15	872	536	0	77
15	888	536	0	77
15	904	536	0	77
15	920	536	0	77
15	936	536	0	77
15	952	536	0	77
15	968	536	0	77
15	984	536	0	89
15	1000	536	0	109
15	792	552	0	98
15	1000	552	0	97
15	792	568	0	110
15	1000	568	0	109
15	792	584	0	98
15	1000	584	0	97
15	792	600	0	110
15	1000	600	0	109
15	792	616	0	98
15	1000	616	0	97
15	792	632	0	110
15	1000	632	0	109
15	792	648	0	98
15	1000	648	0	97
15	792	664	0	110
15	1000	664	0	109
15	792	680	0	98
15	1000	680	0	97
15	792	696	0	110
15	1000	696	0	109
15	792	712	0	98
15	1000	712	0	97
15	792	728	0	110
15	1000	728	0	109
15	792	744	0	98
15	808	744	0	97
15	824	744	0	98
15	840	744	0	97
15	856	744	0	98
15	872	744	0	97
15	920	744	0	98
15	936	744	0	97
15	952	744	0	98
15	968	744	0	97
15	984	744	0	98
15	1000	744	0	97
17	896	744	0	111	112	32	16	27	896	799
