[MAP]
#x	y	width	height
1280	784	256	480
[GRID]
#grid_width	grid_height
256	240
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	1304	792	0	110
15	1320	792	0	89
15	1336	792	0	69
15	1352	792	0	69
15	1368	792	0	77
15	1384	792	0	89
15	1400	792	0	69
15	1416	792	0	69
15	1432	792	0	77
15	1448	792	0	77
15	1464	792	0	77
15	1480	792	0	77
15	1496	792	0	89
15	1512	792	0	109
15	1304	808	0	98
15	1336	808	0	81
15	1352	808	0	81
15	1400	808	0	81
15	1416	808	0	81
15	1512	808	0	97
15	1304	824	0	110
15	1336	824	0	81
15	1352	824	0	81
15	1400	824	0	81
15	1416	824	0	81
15	1512	824	0	109
15	1304	840	0	98
15	1336	840	0	93
15	1352	840	0	93
15	1400	840	0	93
15	1416	840	0	93
15	1512	840	0	97
15	1304	856	0	110
15	1336	856	0	105
15	1352	856	0	105
15	1400	856	0	105
15	1416	856	0	105
15	1512	856	0	109
15	1304	872	0	98
15	1512	872	0	97
15	1304	888	0	110
15	1512	888	0	109
15	1304	904	0	98
15	1512	904	0	97
15	1304	920	0	110
15	1512	920	0	109
15	1304	936	0	98
15	1320	936	0	66
15	1336	936	0	67
15	1352	936	0	67
15	1368	936	0	67
15	1384	936	0	67
15	1400	936	0	67
15	1416	936	0	67
15	1432	936	0	68
15	1512	936	0	97
15	1304	952	0	110
15	1320	952	0	66
15	1336	952	0	67
15	1352	952	0	67
15	1368	952	0	67
15	1384	952	0	67
15	1400	952	0	67
15	1416	952	0	67
15	1432	952	0	68
15	1512	952	0	109
15	1304	968	0	98
15	1320	968	0	78
15	1336	968	0	79
15	1352	968	0	79
15	1368	968	0	79
15	1384	968	0	79
15	1400	968	0	79
15	1416	968	0	79
15	1432	968	0	80
15	1512	968	0	97
15	1304	984	0	110
15	1512	984	0	109
15	1304	1000	0	98
15	1512	1000	0	97
15	1304	1016	0	110
15	1512	1016	0	109
15	1304	1032	1	98
15	1512	1032	1	97
15	1304	1048	1	110
15	1512	1048	1	109
15	1304	1064	1	98
15	1384	1064	1	66
15	1400	1064	1	67
15	1416	1064	1	67
15	1432	1064	1	67
15	1448	1064	1	67
15	1464	1064	1	67
15	1480	1064	1	67
15	1496	1064	1	68
15	1512	1064	1	97
15	1304	1080	1	110
15	1384	1080	1	66
15	1400	1080	1	67
15	1416	1080	1	67
15	1432	1080	1	67
15	1448	1080	1	67
15	1464	1080	1	67
15	1480	1080	1	67
15	1496	1080	1	68
15	1512	1080	1	109
15	1304	1096	1	98
15	1384	1096	1	101
15	1400	1096	1	79
15	1416	1096	1	79
15	1432	1096	1	79
15	1448	1096	1	79
15	1464	1096	1	79
15	1480	1096	1	79
15	1496	1096	1	80
15	1512	1096	1	97
15	1304	1112	1	110
15	1512	1112	1	109
15	1304	1128	1	98
15	1512	1128	1	97
15	1304	1144	1	110
80	1400	1144	1	74	16	16	-1	-1	-1
15	1512	1144	1	109
15	1304	1160	1	98
15	1512	1160	1	97
15	1304	1176	1	110
15	1512	1176	1	109
15	1304	1192	1	98
15	1512	1192	1	97
15	1304	1208	1	110
15	1512	1208	1	109
15	1304	1224	1	98
15	1512	1224	1	97
15	1304	1240	1	110
15	1512	1240	1	109
15	1304	1256	1	98
15	1320	1256	1	97
15	1336	1256	1	98
15	1352	1256	1	97
15	1368	1256	1	98
15	1384	1256	1	97
15	1400	1256	1	98
15	1416	1256	1	97
15	1432	1256	1	98
15	1448	1256	1	97
15	1464	1256	1	98
15	1480	1256	1	97
15	1496	1256	1	98
15	1512	1256	1	97
