[MAP]
#x	y	width	height
1024	1808	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	1048	1816	0	110
15	1064	1816	0	77
15	1080	1816	0	77
15	1096	1816	0	77
15	1112	1816	0	77
15	1128	1816	0	77
15	1144	1816	0	77
15	1160	1816	0	77
15	1176	1816	0	77
15	1192	1816	0	77
15	1208	1816	0	77
15	1224	1816	0	77
15	1240	1816	0	89
15	1256	1816	0	109
15	1048	1832	0	98
15	1256	1832	0	97
15	1048	1848	0	110
15	1256	1848	0	109
15	1048	1864	0	98
15	1256	1864	0	97
15	1048	1880	0	72
15	1256	1880	0	70
15	1048	1896	0	84
15	1256	1896	0	82
15	1048	1928	0	98
15	1256	1928	0	97
15	1048	1944	0	110
15	1256	1944	0	109
15	1048	1960	0	98
15	1256	1960	0	97
15	1048	1976	0	110
15	1256	1976	0	109
15	1048	1992	0	98
15	1256	1992	0	97
15	1048	2008	0	110
15	1256	2008	0	109
15	1048	2024	0	98
15	1064	2024	0	97
15	1080	2024	0	98
15	1096	2024	0	97
15	1112	2024	0	98
15	1128	2024	0	97
15	1144	2024	0	98
15	1160	2024	0	97
15	1176	2024	0	98
15	1192	2024	0	97
15	1208	2024	0	98
15	1224	2024	0	97
15	1240	2024	0	98
15	1256	2024	0	97
17	1048	1912	0	109	16	16	4	977	1904
17	1256	1912	0	109	16	16	6	1328	1904
