[MAP]
#x	y	width	height
768	1808	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	792	1816	0	110
15	808	1816	0	77
15	824	1816	0	77
15	840	1816	0	77
15	856	1816	0	77
15	872	1816	0	77
15	920	1816	0	77
15	936	1816	0	77
15	952	1816	0	77
15	968	1816	0	77
15	984	1816	0	89
15	1000	1816	0	109
15	792	1832	0	98
16	808	1832	0	103
16	824	1832	0	103
16	840	1832	0	103
16	856	1832	0	103
16	872	1832	0	103
16	920	1832	0	103
16	936	1832	0	103
16	952	1832	0	103
16	968	1832	0	103
15	984	1832	0	92
15	1000	1832	0	97
15	792	1848	0	110
16	808	1848	0	91
16	824	1848	0	91
16	840	1848	0	91
16	856	1848	0	91
16	872	1848	0	91
16	920	1848	0	91
16	936	1848	0	91
16	952	1848	0	91
16	968	1848	0	91
16	984	1848	0	104
15	1000	1848	0	109
15	792	1864	0	98
16	808	1864	0	91
16	824	1864	0	91
16	840	1864	0	91
16	856	1864	0	91
16	872	1864	0	91
16	920	1864	0	91
16	936	1864	0	91
16	952	1864	0	91
16	968	1864	0	91
16	984	1864	0	104
15	1000	1864	0	97
15	792	1880	0	72
16	808	1880	0	91
16	824	1880	0	91
16	840	1880	0	91
16	856	1880	0	91
16	872	1880	0	91
16	920	1880	0	91
16	936	1880	0	91
16	952	1880	0	91
16	968	1880	0	91
16	984	1880	0	104
15	1000	1880	0	70
15	792	1896	0	84
16	808	1896	0	91
16	984	1896	0	104
15	1000	1896	0	82
15	792	1928	0	98
16	872	1928	0	103
16	888	1928	0	103
16	904	1928	0	103
16	920	1928	0	103
15	1000	1928	0	97
15	792	1944	0	110
16	808	1944	0	103
16	872	1944	0	91
16	888	1944	0	91
16	904	1944	0	91
16	920	1944	0	91
15	984	1944	0	92
15	1000	1944	0	109
15	792	1960	0	98
16	808	1960	0	91
16	824	1960	0	103
16	840	1960	0	103
16	856	1960	0	103
16	872	1960	0	91
16	888	1960	0	91
16	904	1960	0	91
16	920	1960	0	91
16	936	1960	0	103
16	952	1960	0	103
16	968	1960	0	103
16	984	1960	0	104
15	1000	1960	0	97
15	792	1976	0	110
16	808	1976	0	91
16	824	1976	0	91
16	840	1976	0	91
16	856	1976	0	91
16	872	1976	0	91
16	888	1976	0	91
16	904	1976	0	91
16	920	1976	0	91
16	936	1976	0	91
16	952	1976	0	91
16	968	1976	0	91
16	984	1976	0	104
15	1000	1976	0	109
15	792	1992	0	98
16	808	1992	0	91
16	824	1992	0	91
16	840	1992	0	91
16	856	1992	0	91
16	872	1992	0	91
16	888	1992	0	91
16	904	1992	0	91
16	920	1992	0	91
16	936	1992	0	91
16	952	1992	0	91
16	968	1992	0	91
16	984	1992	0	104
15	1000	1992	0	97
15	792	2008	0	110
16	808	2008	0	91
16	824	2008	0	91
16	840	2008	0	91
16	856	2008	0	91
16	872	2008	0	91
16	888	2008	0	91
16	904	2008	0	91
16	920	2008	0	91
16	936	2008	0	91
16	952	2008	0	91
16	968	2008	0	91
16	984	2008	0	104
15	1000	2008	0	109
15	792	2024	0	98
15	808	2024	0	97
15	824	2024	0	98
15	840	2024	0	97
15	856	2024	0	98
15	872	2024	0	97
15	888	2024	0	98
15	904	2024	0	97
15	920	2024	0	98
15	936	2024	0	97
15	952	2024	0	98
15	968	2024	0	97
15	984	2024	0	98
15	1000	2024	0	97
17	792	1912	0	109	16	16	3	721	1904
17	896	1816	0	111	112	32	16	10	896	1743
17	1000	1912	0	109	16	16	5	1072	1904
