[MAP]
#x	y	width	height
0	16	512	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	24	24	0	110
15	40	24	0	77
15	56	24	0	77
15	72	24	0	77
15	88	24	0	77
15	104	24	0	77
15	120	24	0	77
15	136	24	0	77
15	152	24	0	77
15	168	24	0	89
15	184	24	0	69
15	200	24	0	69
15	216	24	0	77
15	232	24	0	77
15	248	24	0	77
15	264	24	1	77
15	280	24	1	77
15	296	24	1	89
15	312	24	1	69
15	328	24	1	69
15	344	24	1	77
15	360	24	1	77
15	376	24	1	77
15	392	24	1	77
15	408	24	1	77
15	424	24	1	77
15	440	24	1	77
15	456	24	1	77
15	472	24	1	89
15	488	24	1	109
15	24	40	0	98
15	184	40	0	81
15	200	40	0	81
15	312	40	1	81
15	328	40	1	81
15	488	40	1	97
15	24	56	0	110
15	184	56	0	81
15	200	56	0	81
15	312	56	1	81
15	328	56	1	81
15	488	56	1	109
15	24	72	0	98
15	184	72	0	81
15	200	72	0	81
15	312	72	1	81
15	328	72	1	81
15	488	72	1	97
15	24	88	0	110
15	184	88	0	81
15	200	88	0	81
15	312	88	1	81
15	328	88	1	81
15	488	88	1	70
15	24	104	0	98
15	120	104	0	90
15	136	104	0	90
15	184	104	0	93
15	200	104	0	93
15	248	104	0	90
15	264	104	1	90
15	312	104	1	93
15	328	104	1	93
15	376	104	1	90
15	392	104	1	90
15	488	104	1	70
15	24	120	0	110
80	72	120	0	74	16	16	-1	-1	-1
15	120	120	0	81
15	136	120	0	81
15	184	120	0	105
15	200	120	0	105
15	248	120	0	81
15	264	120	1	81
15	312	120	1	105
15	328	120	1	105
15	376	120	1	81
15	392	120	1	81
15	24	136	0	98
15	120	136	0	81
15	136	136	0	81
15	248	136	0	81
15	264	136	1	81
15	376	136	1	81
15	392	136	1	81
15	488	136	1	97
15	24	152	0	110
15	120	152	0	81
15	136	152	0	81
15	248	152	0	81
15	264	152	1	81
15	376	152	1	81
15	392	152	1	81
15	488	152	1	109
15	24	168	0	98
15	120	168	0	81
15	136	168	0	81
15	248	168	0	81
15	264	168	1	81
15	376	168	1	81
15	392	168	1	81
15	488	168	1	97
15	24	184	0	110
15	120	184	0	81
15	136	184	0	81
15	248	184	0	81
15	264	184	1	81
15	376	184	1	81
15	392	184	1	81
15	488	184	1	109
15	24	200	0	98
15	120	200	0	81
15	136	200	0	81
15	248	200	0	81
15	264	200	1	81
15	376	200	1	81
15	392	200	1	81
15	488	200	1	97
15	24	216	0	110
15	120	216	0	81
15	136	216	0	81
15	248	216	0	81
15	264	216	1	81
15	376	216	1	81
15	392	216	1	81
15	488	216	1	109
15	24	232	0	98
15	40	232	0	97
15	56	232	0	98
15	72	232	0	97
15	88	232	0	98
15	104	232	0	97
15	120	232	0	98
15	136	232	0	97
15	152	232	0	98
15	168	232	0	97
15	184	232	0	98
15	200	232	0	97
15	216	232	0	98
15	232	232	0	97
15	248	232	0	98
15	264	232	1	97
15	280	232	1	98
15	296	232	1	97
15	312	232	1	98
15	328	232	1	97
15	344	232	1	98
15	360	232	1	97
15	376	232	1	98
15	392	232	1	97
15	408	232	1	98
15	424	232	1	97
15	440	232	1	98
15	456	232	1	97
15	472	232	1	98
15	488	232	1	97
17	488	120	0	109	16	16	34	560	112
