[MAP]
#x	y	width	height
768	784	256	224
[GRID]
#grid_width	grid_height
256	224
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	792	792	0	110
15	808	792	0	77
15	824	792	0	77
15	840	792	0	77
15	856	792	0	77
15	872	792	0	77
15	920	792	0	77
15	936	792	0	77
15	952	792	0	77
15	968	792	0	77
15	984	792	0	89
15	1000	792	0	109
15	792	808	0	98
16	808	808	0	103
16	824	808	0	103
16	840	808	0	103
16	856	808	0	103
16	872	808	0	103
16	920	808	0	103
16	936	808	0	103
16	952	808	0	103
16	968	808	0	103
15	984	808	0	92
15	1000	808	0	97
15	792	824	0	110
16	808	824	0	91
16	824	824	0	91
16	840	824	0	91
16	856	824	0	91
16	872	824	0	91
16	920	824	0	91
16	936	824	0	91
16	952	824	0	91
16	968	824	0	91
16	984	824	0	104
15	1000	824	0	109
15	792	840	0	98
16	808	840	0	91
16	824	840	0	91
16	840	840	0	91
16	856	840	0	91
16	872	840	0	91
16	968	840	0	91
16	984	840	0	104
15	1000	840	0	97
15	792	856	0	72
16	808	856	0	91
16	824	856	0	91
16	840	856	0	91
16	856	856	0	91
16	872	856	0	91
16	968	856	0	91
16	984	856	0	104
15	1000	856	0	109
15	792	872	0	84
16	808	872	0	91
16	824	872	0	91
16	840	872	0	91
16	856	872	0	91
16	872	872	0	91
16	888	872	0	103
16	904	872	0	103
16	920	872	0	103
16	968	872	0	91
16	984	872	0	104
15	1000	872	0	97
16	840	888	0	91
16	856	888	0	91
16	872	888	0	91
16	888	888	0	91
16	904	888	0	91
16	920	888	0	91
16	968	888	0	91
16	984	888	0	104
15	1000	888	0	109
15	792	904	0	98
16	968	904	0	91
16	984	904	0	104
15	1000	904	0	97
15	792	920	0	110
16	808	920	0	103
16	824	920	0	103
16	936	920	0	103
16	952	920	0	103
16	968	920	0	91
16	984	920	0	104
15	1000	920	0	109
15	792	936	0	98
16	808	936	0	91
16	824	936	0	91
16	840	936	0	103
16	856	936	0	103
16	872	936	0	103
16	888	936	0	103
16	904	936	0	103
16	920	936	0	103
16	936	936	0	91
16	952	936	0	91
16	968	936	0	91
16	984	936	0	104
15	1000	936	0	97
15	792	952	0	110
16	808	952	0	91
16	824	952	0	91
16	840	952	0	91
16	856	952	0	91
16	872	952	0	91
16	888	952	0	91
16	904	952	0	91
16	920	952	0	91
16	936	952	0	91
16	952	952	0	91
16	968	952	0	91
16	984	952	0	104
15	1000	952	0	109
15	792	968	0	98
15	808	968	0	97
15	824	968	0	98
15	840	968	0	97
15	856	968	0	98
15	872	968	0	97
15	888	968	0	98
15	904	968	0	97
15	920	968	0	98
15	936	968	0	97
15	952	968	0	98
15	968	968	0	97
15	984	968	0	98
15	1000	968	0	97
15	792	984	0	110
15	808	984	0	109
15	824	984	0	110
15	840	984	0	109
15	856	984	0	110
15	872	984	0	109
15	888	984	0	110
15	904	984	0	109
15	920	984	0	110
15	936	984	0	109
15	952	984	0	110
15	968	984	0	109
15	984	984	0	110
15	1000	984	0	109
15	792	1000	0	98
15	808	1000	0	97
15	824	1000	0	98
15	840	1000	0	97
15	856	1000	0	98
15	872	1000	0	97
15	888	1000	0	98
15	904	1000	0	97
15	920	1000	0	98
15	936	1000	0	97
15	952	1000	0	98
15	968	1000	0	97
15	984	1000	0	98
15	1000	1000	0	97
17	792	888	0	109	16	16	26	720	880
17	896	792	0	111	112	32	16	33	896	719
