[MAP]
#x	y	width	height
256	1296	256	224
[GRID]
#grid_width	grid_height
256	224
[DEFAULT]
430	1400
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = spike, 17 = Gate, 18 = ladder, 19 = magma
#object type: 80 = gatescene, 81 = brokenable-brick
[DYNAMIC_OBJECTS]
#type	x	y	grid_id	ani_set_id
13	375	1400	0	13
[STATIC_OBJECTS]
#type	x	y	grid_id	sprite_id1	...
15	280	1304	0	110
15	296	1304	0	77
15	312	1304	0	77
15	328	1304	0	77
15	344	1304	0	77
15	360	1304	0	77
15	408	1304	0	77
15	424	1304	0	77
15	440	1304	0	77
15	456	1304	0	77
15	472	1304	0	89
15	488	1304	0	109
15	280	1320	0	98
16	296	1320	0	103
16	312	1320	0	103
16	328	1320	0	103
16	344	1320	0	103
16	360	1320	0	103
16	408	1320	0	103
16	424	1320	0	103
16	440	1320	0	103
16	456	1320	0	103
15	472	1320	0	92
15	488	1320	0	97
15	280	1336	0	110
16	296	1336	0	91
16	312	1336	0	91
16	328	1336	0	91
16	344	1336	0	91
16	360	1336	0	91
16	408	1336	0	91
16	424	1336	0	91
16	440	1336	0	91
16	456	1336	0	91
16	472	1336	0	104
15	488	1336	0	109
15	280	1352	0	98
16	296	1352	0	91
16	312	1352	0	91
16	328	1352	0	91
16	344	1352	0	91
16	360	1352	0	91
16	408	1352	0	91
16	424	1352	0	91
16	440	1352	0	91
16	456	1352	0	91
16	472	1352	0	104
15	488	1352	0	97
15	280	1368	0	110
16	296	1368	0	91
16	312	1368	0	91
16	328	1368	0	91
16	344	1368	0	91
16	360	1368	0	91
16	408	1368	0	91
16	424	1368	0	91
16	440	1368	0	91
16	456	1368	0	91
16	472	1368	0	104
15	488	1368	0	70
15	280	1384	0	98
16	296	1384	0	91
16	312	1384	0	91
16	328	1384	0	91
16	344	1384	0	91
16	424	1384	0	91
16	440	1384	0	91
16	456	1384	0	91
16	472	1384	0	104
15	488	1384	0	82
15	280	1400	0	110
16	296	1400	0	91
16	312	1400	0	91
16	328	1400	0	91
16	344	1400	0	91
15	280	1416	0	98
16	296	1416	0	91
16	312	1416	0	91
16	328	1416	0	91
16	344	1416	0	91
15	488	1416	0	97
15	280	1432	0	110
16	296	1432	0	91
16	312	1432	0	91
16	328	1432	0	91
16	344	1432	0	91
16	424	1432	0	103
16	440	1432	0	103
16	456	1432	0	103
15	472	1432	0	92
15	488	1432	0	109
15	280	1448	0	98
16	296	1448	0	91
16	312	1448	0	91
16	328	1448	0	91
16	344	1448	0	91
16	360	1448	0	103
16	376	1448	0	103
16	392	1448	0	103
16	408	1448	0	103
16	424	1448	0	91
16	440	1448	0	91
16	456	1448	0	91
16	472	1448	0	104
15	488	1448	0	97
15	280	1464	0	110
16	296	1464	0	91
16	312	1464	0	91
16	328	1464	0	91
16	344	1464	0	91
16	360	1464	0	91
16	376	1464	0	91
16	392	1464	0	91
16	408	1464	0	91
16	424	1464	0	91
16	440	1464	0	91
16	456	1464	0	91
16	472	1464	0	104
15	488	1464	0	109
15	280	1480	0	98
16	296	1480	0	91
16	312	1480	0	91
16	328	1480	0	91
16	344	1480	0	91
16	360	1480	0	91
16	376	1480	0	91
16	392	1480	0	91
16	408	1480	0	91
16	424	1480	0	91
16	440	1480	0	91
16	456	1480	0	91
16	472	1480	0	104
15	488	1480	0	97
15	280	1496	0	110
16	296	1496	0	91
16	312	1496	0	91
16	328	1496	0	91
16	344	1496	0	91
16	360	1496	0	91
16	376	1496	0	91
16	392	1496	0	91
16	408	1496	0	91
16	424	1496	0	91
16	440	1496	0	91
16	456	1496	0	91
16	472	1496	0	104
15	488	1496	0	109
15	280	1512	0	98
15	296	1512	0	97
15	312	1512	0	98
15	328	1512	0	97
15	344	1512	0	98
15	360	1512	0	97
15	376	1512	0	98
15	392	1512	0	97
15	408	1512	0	98
15	424	1512	0	97
15	440	1512	0	98
15	456	1512	0	97
15	472	1512	0	98
15	488	1512	0	97
17	488	1400	0	109	16	16	15	560	1392
17	384	1304	0	111	112	32	16	20	384	1231
