[MAP]
#x	y	width	height
1024	1792	512	1280
[GRID]
#width	height
128	128
#object type: 1 = sophia, 2 = minijason, 3 = jason, 4 = worm, 5 = dome, 6 = floater2
#object type: 7 = insect, 8 = jumper2, 9 = orb, 10 = skull, 11 = mine, 12 = teleporter, 13 = cannon
#object type: 14 = eyeball, 15 = brick, 16 = arrow, 17 = Gate, 18 = ladder, 19 = magma
[DYNAMIC_OBJECTS]
#type	x	y	ani_set_id
#1	1080	1860	1
#type	x	y	grid id	sprite_id1	sprite_id2
[STATIC_OBJECTS]
15	1144	1832	0	65
15	1160	1832	1	64
15	1208	1832	1	65
15	1224	1832	1	64
15	1272	1832	1	65
15	1288	1832	2	64
15	1048	1848	0	66
15	1064	1848	0	66
15	1080	1848	0	64
15	1096	1848	0	65
15	1112	1848	0	66
15	1128	1848	0	66
15	1144	1848	0	126
15	1160	1848	1	126
15	1176	1848	1	66
15	1192	1848	1	66
15	1208	1848	1	126
15	1224	1848	1	126
15	1240	1848	1	66
15	1256	1848	1	66
15	1272	1848	1	126
15	1288	1848	2	126
15	1304	1848	2	66
15	1320	1848	2	66
15	1336	1848	2	64
15	1352	1848	2	65
15	1368	1848	2	66
15	1384	1848	2	66
15	1400	1848	2	64
15	1416	1848	3	65
15	1432	1848	3	66
15	1448	1848	3	66
15	1464	1848	3	64
15	1480	1848	3	65
15	1496	1848	3	66
15	1512	1848	3	66
15	1048	1864	0	65
15	1512	1864	3	64
15	1048	1880	0	66
15	1512	1880	3	66
15	1048	1896	0	65
15	1128	1896	0	64
15	1144	1896	0	65
15	1160	1896	1	64
15	1176	1896	1	65
15	1192	1896	1	64
15	1208	1896	1	65
15	1224	1896	1	64
15	1240	1896	1	65
15	1256	1896	1	64
15	1272	1896	1	65
15	1288	1896	2	64
15	1304	1896	2	65
15	1320	1896	2	64
15	1336	1896	2	65
15	1352	1896	2	64
15	1368	1896	2	65
15	1448	1896	3	64
15	1464	1896	3	65
15	1480	1896	3	64
15	1496	1896	3	65
15	1512	1896	3	64
15	1048	1912	0	66
15	1128	1912	0	66
15	1144	1912	0	64
15	1160	1912	1	65
15	1176	1912	1	66
15	1192	1912	1	66
15	1208	1912	1	64
15	1224	1912	1	65
15	1240	1912	1	66
15	1256	1912	1	66
15	1272	1912	1	64
15	1288	1912	2	65
15	1304	1912	2	66
15	1320	1912	2	66
15	1336	1912	2	64
15	1352	1912	2	65
15	1368	1912	2	66
15	1448	1912	3	66
15	1464	1912	3	64
15	1480	1912	3	65
15	1496	1912	3	66
15	1512	1912	3	66
15	1048	1928	4	65
15	1288	1928	6	66
15	1304	1928	6	66
17	1488	1936	7	46	47	57	58	1	1	1
15	1512	1928	7	64
15	1048	1944	4	66
15	1288	1944	6	66
15	1304	1944	6	66
15	1512	1944	7	66
15	1048	1960	4	65
15	1064	1960	4	64
15	1080	1960	4	65
15	1096	1960	4	64
15	1112	1960	4	65
15	1128	1960	4	64
15	1144	1960	4	65
15	1160	1960	5	64
15	1176	1960	5	65
15	1288	1960	6	66
15	1304	1960	6	66
15	1384	1960	6	64
15	1400	1960	6	65
15	1416	1960	7	64
15	1432	1960	7	65
15	1448	1960	7	64
15	1464	1960	7	65
15	1480	1960	7	64
15	1496	1960	7	65
15	1512	1960	7	64
15	1048	1976	4	66
15	1064	1976	4	66
15	1080	1976	4	64
15	1096	1976	4	65
15	1112	1976	4	66
15	1128	1976	4	66
15	1144	1976	4	64
15	1160	1976	5	65
15	1176	1976	5	66
15	1288	1976	6	66
15	1304	1976	6	66
15	1384	1976	6	66
15	1400	1976	6	64
15	1416	1976	7	65
15	1432	1976	7	66
15	1448	1976	7	66
15	1464	1976	7	64
15	1480	1976	7	65
15	1496	1976	7	66
15	1512	1976	7	66
15	1048	1992	4	65
15	1288	1992	6	66
15	1304	1992	6	66
15	1512	1992	7	64
15	1048	2008	4	66
15	1288	2008	6	117
15	1304	2008	6	117
15	1512	2008	7	66
15	1048	2024	4	65
15	1128	2024	4	64
15	1144	2024	4	65
15	1160	2024	5	64
15	1176	2024	5	65
15	1192	2024	5	64
15	1208	2024	5	65
15	1224	2024	5	64
15	1240	2024	5	65
15	1256	2024	5	64
15	1272	2024	5	65
15	1288	2024	6	64
15	1304	2024	6	65
15	1320	2024	6	64
15	1336	2024	6	65
15	1352	2024	6	64
15	1368	2024	6	65
15	1384	2024	6	64
15	1400	2024	6	65
15	1416	2024	7	64
15	1432	2024	7	65
15	1448	2024	7	64
15	1464	2024	7	65
15	1480	2024	7	64
15	1496	2024	7	65
15	1512	2024	7	64
15	1048	2040	4	66
15	1128	2040	4	66
15	1144	2040	4	126
15	1160	2040	5	126
15	1176	2040	5	66
15	1192	2040	5	66
15	1208	2040	5	126
15	1224	2040	5	126
15	1240	2040	5	66
15	1256	2040	5	66
15	1272	2040	5	126
15	1288	2040	6	126
15	1304	2040	6	66
15	1320	2040	6	66
15	1336	2040	6	126
15	1352	2040	6	126
15	1368	2040	6	66
15	1384	2040	6	66
15	1400	2040	6	64
15	1416	2040	7	65
15	1432	2040	7	66
15	1448	2040	7	66
15	1464	2040	7	64
15	1480	2040	7	65
15	1496	2040	7	66
15	1512	2040	7	66
15	1048	2056	8	65
15	1512	2056	11	64
15	1048	2072	8	66
15	1512	2072	11	66
15	1048	2088	8	65
15	1064	2088	8	64
15	1080	2088	8	65
15	1096	2088	8	64
15	1112	2088	8	65
15	1128	2088	8	64
15	1144	2088	8	65
15	1160	2088	9	64
15	1176	2088	9	65
15	1192	2088	9	64
15	1208	2088	9	65
15	1224	2088	9	64
15	1240	2088	9	65
15	1256	2088	9	64
15	1272	2088	9	65
15	1288	2088	10	64
15	1304	2088	10	65
15	1320	2088	10	64
15	1336	2088	10	65
15	1352	2088	10	64
15	1368	2088	10	65
15	1512	2088	11	64
15	1048	2104	8	66
15	1064	2104	8	66
15	1080	2104	8	64
15	1096	2104	8	65
15	1112	2104	8	66
15	1128	2104	8	66
15	1144	2104	8	64
15	1160	2104	9	65
15	1176	2104	9	66
15	1192	2104	9	66
15	1208	2104	9	64
15	1224	2104	9	65
15	1240	2104	9	66
15	1256	2104	9	66
15	1272	2104	9	64
15	1288	2104	10	65
15	1304	2104	10	66
15	1320	2104	10	66
15	1336	2104	10	64
15	1352	2104	10	65
15	1368	2104	10	66
15	1512	2104	11	66
15	1048	2120	8	65
15	1512	2120	11	64
15	1048	2136	8	66
15	1512	2136	11	66
15	1048	2152	8	65
15	1384	2152	10	64
15	1400	2152	10	65
15	1416	2152	11	64
15	1432	2152	11	65
15	1512	2152	11	64
15	1048	2168	8	66
15	1384	2168	10	66
15	1400	2168	10	64
15	1416	2168	11	65
15	1432	2168	11	66
15	1512	2168	11	66
15	1048	2184	12	65
15	1512	2184	15	64
15	1048	2200	12	66
15	1512	2200	15	66
15	1048	2216	12	65
15	1128	2216	12	64
15	1144	2216	12	65
15	1160	2216	13	64
15	1176	2216	13	65
15	1192	2216	13	64
15	1208	2216	13	65
15	1224	2216	13	64
15	1240	2216	13	65
15	1256	2216	13	64
15	1272	2216	13	65
15	1288	2216	14	64
15	1304	2216	14	65
15	1320	2216	14	64
15	1336	2216	14	65
15	1352	2216	14	64
15	1368	2216	14	65
15	1512	2216	15	64
15	1048	2232	12	66
15	1128	2232	12	66
15	1144	2232	12	64
15	1160	2232	13	65
15	1176	2232	13	66
15	1192	2232	13	66
15	1208	2232	13	64
15	1224	2232	13	65
15	1240	2232	13	66
15	1256	2232	13	66
15	1272	2232	13	64
15	1288	2232	14	65
15	1304	2232	14	66
15	1320	2232	14	66
15	1336	2232	14	64
15	1352	2232	14	65
15	1368	2232	14	66
15	1512	2232	15	66
15	1048	2248	12	65
15	1512	2248	15	64
15	1048	2264	12	66
15	1512	2264	15	66
15	1048	2280	12	65
15	1064	2280	12	64
15	1080	2280	12	65
15	1096	2280	12	64
15	1112	2280	12	65
15	1512	2280	15	64
15	1048	2296	12	66
15	1064	2296	12	66
15	1080	2296	12	64
15	1096	2296	12	65
15	1112	2296	12	66
15	1512	2296	15	66
15	1048	2312	16	65
15	1512	2312	19	64
15	1048	2328	16	66
15	1512	2328	19	66
15	1048	2344	16	65
15	1064	2344	16	64
15	1080	2344	16	65
15	1096	2344	16	64
15	1112	2344	16	65
15	1128	2344	16	64
15	1144	2344	16	65
15	1160	2344	17	64
15	1176	2344	17	65
15	1192	2344	17	64
15	1208	2344	17	65
15	1224	2344	17	64
15	1240	2344	17	65
15	1320	2344	18	64
15	1336	2344	18	65
15	1352	2344	18	64
15	1368	2344	18	65
15	1384	2344	18	64
15	1400	2344	18	65
15	1416	2344	19	64
15	1432	2344	19	65
15	1512	2344	19	64
15	1048	2360	16	66
15	1064	2360	16	66
15	1080	2360	16	64
15	1096	2360	16	65
15	1112	2360	16	66
15	1128	2360	16	66
15	1144	2360	16	64
15	1160	2360	17	65
15	1176	2360	17	66
15	1192	2360	17	66
15	1208	2360	17	64
15	1224	2360	17	65
15	1240	2360	17	66
15	1320	2360	18	66
15	1336	2360	18	64
15	1352	2360	18	65
15	1368	2360	18	66
15	1384	2360	18	66
15	1400	2360	18	64
15	1416	2360	19	65
15	1432	2360	19	66
15	1512	2360	19	66
15	1048	2376	16	65
15	1512	2376	19	64
15	1048	2392	16	66
15	1512	2392	19	66
15	1048	2408	16	65
15	1448	2408	19	64
15	1464	2408	19	65
15	1480	2408	19	64
15	1496	2408	19	65
15	1512	2408	19	64
15	1048	2424	16	66
15	1448	2424	19	66
15	1464	2424	19	64
15	1480	2424	19	65
15	1496	2424	19	66
15	1512	2424	19	66
15	1048	2440	20	65
15	1512	2440	23	64
15	1048	2456	20	66
15	1512	2456	23	66
15	1048	2472	20	65
15	1128	2472	20	64
15	1144	2472	20	65
15	1160	2472	21	64
15	1176	2472	21	65
15	1192	2472	21	64
15	1208	2472	21	65
15	1224	2472	21	64
15	1240	2472	21	65
15	1256	2472	21	64
15	1272	2472	21	65
15	1288	2472	22	64
15	1304	2472	22	65
15	1320	2472	22	64
15	1336	2472	22	65
15	1352	2472	22	64
15	1368	2472	22	65
15	1384	2472	22	64
15	1400	2472	22	65
15	1416	2472	23	64
15	1432	2472	23	65
15	1512	2472	23	64
15	1048	2488	20	66
15	1128	2488	20	66
15	1144	2488	20	64
15	1160	2488	21	65
15	1176	2488	21	66
15	1192	2488	21	66
15	1208	2488	21	64
15	1224	2488	21	65
15	1240	2488	21	66
15	1256	2488	21	66
15	1272	2488	21	64
15	1288	2488	22	65
15	1304	2488	22	66
15	1320	2488	22	66
15	1336	2488	22	64
15	1352	2488	22	65
15	1368	2488	22	66
15	1384	2488	22	66
15	1400	2488	22	64
15	1416	2488	23	65
15	1432	2488	23	66
15	1512	2488	23	66
15	1048	2504	20	65
15	1288	2504	22	66
15	1304	2504	22	66
15	1512	2504	23	64
15	1048	2520	20	66
15	1288	2520	22	66
15	1304	2520	22	66
15	1512	2520	23	66
15	1048	2536	20	65
15	1064	2536	20	64
15	1080	2536	20	65
15	1096	2536	20	64
15	1112	2536	20	65
15	1288	2536	22	66
15	1304	2536	22	66
15	1448	2536	23	64
15	1464	2536	23	65
15	1480	2536	23	64
15	1496	2536	23	65
15	1512	2536	23	64
15	1048	2552	20	66
15	1064	2552	20	66
15	1080	2552	20	64
15	1096	2552	20	65
15	1112	2552	20	66
15	1288	2552	22	66
15	1304	2552	22	66
15	1448	2552	23	66
15	1464	2552	23	64
15	1480	2552	23	65
15	1496	2552	23	66
15	1512	2552	23	66
15	1048	2568	24	65
15	1288	2568	26	66
15	1304	2568	26	66
15	1512	2568	27	64
15	1048	2584	24	66
15	1288	2584	26	117
15	1304	2584	26	117
15	1512	2584	27	66
15	1048	2600	24	65
15	1128	2600	24	64
15	1144	2600	24	65
15	1160	2600	25	64
15	1176	2600	25	65
15	1256	2600	25	64
15	1272	2600	25	65
15	1288	2600	26	64
15	1304	2600	26	65
15	1320	2600	26	64
15	1336	2600	26	65
15	1352	2600	26	64
15	1368	2600	26	65
15	1384	2600	26	64
15	1400	2600	26	65
15	1416	2600	27	64
15	1432	2600	27	65
15	1512	2600	27	64
15	1048	2616	24	66
15	1128	2616	24	66
15	1144	2616	24	64
15	1160	2616	25	65
15	1176	2616	25	66
15	1256	2616	25	66
15	1272	2616	25	64
15	1288	2616	26	65
15	1304	2616	26	66
15	1320	2616	26	66
15	1336	2616	26	64
15	1352	2616	26	65
15	1368	2616	26	66
15	1384	2616	26	66
15	1400	2616	26	64
15	1416	2616	27	65
15	1432	2616	27	66
15	1512	2616	27	66
15	1048	2632	24	65
15	1352	2632	26	66
15	1368	2632	26	66
15	1512	2632	27	64
15	1048	2648	24	66
15	1352	2648	26	66
15	1368	2648	26	66
15	1512	2648	27	66
15	1048	2664	24	65
15	1064	2664	24	64
15	1080	2664	24	65
15	1096	2664	24	64
15	1112	2664	24	65
15	1128	2664	24	64
15	1144	2664	24	65
15	1160	2664	25	64
15	1176	2664	25	65
15	1192	2664	25	64
15	1208	2664	25	65
15	1224	2664	25	64
15	1240	2664	25	65
15	1352	2664	26	66
15	1368	2664	26	66
15	1448	2664	27	64
15	1464	2664	27	65
15	1480	2664	27	64
15	1496	2664	27	65
15	1512	2664	27	64
15	1048	2680	24	66
15	1064	2680	24	66
15	1080	2680	24	64
15	1096	2680	24	65
15	1112	2680	24	66
15	1128	2680	24	66
15	1144	2680	24	64
15	1160	2680	25	65
15	1176	2680	25	66
15	1192	2680	25	66
15	1208	2680	25	64
15	1224	2680	25	65
15	1240	2680	25	66
15	1352	2680	26	66
15	1368	2680	26	66
15	1448	2680	27	66
15	1464	2680	27	64
15	1480	2680	27	65
15	1496	2680	27	66
15	1512	2680	27	66
15	1048	2696	28	65
15	1352	2696	30	66
15	1368	2696	30	66
15	1512	2696	31	64
15	1048	2712	28	66
15	1352	2712	30	117
15	1368	2712	30	117
15	1512	2712	31	66
15	1048	2728	28	65
15	1192	2728	29	64
15	1208	2728	29	65
15	1224	2728	29	64
15	1240	2728	29	65
15	1256	2728	29	64
15	1272	2728	29	65
15	1288	2728	30	64
15	1304	2728	30	65
15	1320	2728	30	64
15	1336	2728	30	65
15	1352	2728	30	64
15	1368	2728	30	65
15	1384	2728	30	64
15	1400	2728	30	65
15	1416	2728	31	64
15	1432	2728	31	65
15	1512	2728	31	64
15	1048	2744	28	66
15	1192	2744	29	66
15	1208	2744	29	64
15	1224	2744	29	65
15	1240	2744	29	66
15	1256	2744	29	66
15	1272	2744	29	64
15	1288	2744	30	65
15	1304	2744	30	66
15	1320	2744	30	66
15	1336	2744	30	64
15	1352	2744	30	65
15	1368	2744	30	66
15	1384	2744	30	66
15	1400	2744	30	64
15	1416	2744	31	65
15	1432	2744	31	66
15	1512	2744	31	66
15	1048	2760	28	65
15	1288	2760	30	66
15	1304	2760	30	66
15	1512	2760	31	64
15	1048	2776	28	66
15	1288	2776	30	66
15	1304	2776	30	66
15	1512	2776	31	66
15	1048	2792	28	65
15	1064	2792	28	64
15	1080	2792	28	65
15	1096	2792	28	64
15	1112	2792	28	65
15	1128	2792	28	64
15	1144	2792	28	65
15	1160	2792	29	64
15	1176	2792	29	65
15	1288	2792	30	66
15	1304	2792	30	66
15	1448	2792	31	64
15	1464	2792	31	65
15	1480	2792	31	64
15	1496	2792	31	65
15	1512	2792	31	64
15	1048	2808	28	66
15	1064	2808	28	66
15	1080	2808	28	64
15	1096	2808	28	65
15	1112	2808	28	66
15	1128	2808	28	66
15	1144	2808	28	126
15	1160	2808	29	126
15	1176	2808	29	66
15	1288	2808	30	66
15	1304	2808	30	66
15	1448	2808	31	66
15	1464	2808	31	64
15	1480	2808	31	65
15	1496	2808	31	66
15	1512	2808	31	66
15	1048	2824	32	65
15	1288	2824	34	66
15	1304	2824	34	66
15	1512	2824	35	64
15	1048	2840	32	66
15	1288	2840	34	117
15	1304	2840	34	117
15	1512	2840	35	66
15	1048	2856	32	65
15	1128	2856	32	64
15	1144	2856	32	65
15	1160	2856	33	64
15	1176	2856	33	65
15	1192	2856	33	64
15	1208	2856	33	65
15	1224	2856	33	64
15	1240	2856	33	65
15	1256	2856	33	64
15	1272	2856	33	65
15	1288	2856	34	64
15	1304	2856	34	65
15	1320	2856	34	64
15	1336	2856	34	65
15	1352	2856	34	64
15	1368	2856	34	65
15	1384	2856	34	64
15	1400	2856	34	65
15	1416	2856	35	64
15	1432	2856	35	65
15	1512	2856	35	64
15	1048	2872	32	66
15	1128	2872	32	66
15	1144	2872	32	64
15	1160	2872	33	65
15	1176	2872	33	66
15	1192	2872	33	66
15	1208	2872	33	64
15	1224	2872	33	65
15	1240	2872	33	66
15	1256	2872	33	66
15	1272	2872	33	64
15	1288	2872	34	65
15	1304	2872	34	66
15	1320	2872	34	66
15	1336	2872	34	64
15	1352	2872	34	65
15	1368	2872	34	66
15	1384	2872	34	66
15	1400	2872	34	64
15	1416	2872	35	65
15	1432	2872	35	66
15	1512	2872	35	66
15	1048	2888	32	65
15	1352	2888	34	66
15	1368	2888	34	66
15	1512	2888	35	64
15	1048	2904	32	66
15	1352	2904	34	66
15	1368	2904	34	66
15	1512	2904	35	66
15	1048	2920	32	65
15	1064	2920	32	64
15	1080	2920	32	65
15	1096	2920	32	64
15	1112	2920	32	65
15	1352	2920	34	66
15	1368	2920	34	66
15	1448	2920	35	64
15	1464	2920	35	65
15	1480	2920	35	64
15	1496	2920	35	65
15	1512	2920	35	64
15	1048	2936	32	66
15	1064	2936	32	66
15	1080	2936	32	64
15	1096	2936	32	65
15	1112	2936	32	66
15	1352	2936	34	66
15	1368	2936	34	66
15	1448	2936	35	66
15	1464	2936	35	64
15	1480	2936	35	65
15	1496	2936	35	66
15	1512	2936	35	66
15	1048	2952	36	65
17	1072	2960	36	48	49	59	60	0	946	2955
15	1352	2952	38	66
15	1368	2952	38	66
17	1488	2960	39	46	47	57	58	1	1	1
15	1512	2952	39	64
15	1048	2968	36	66
15	1352	2968	38	117
15	1368	2968	38	117
15	1512	2968	39	66
15	1048	2984	36	65
15	1064	2984	36	64
15	1080	2984	36	65
15	1096	2984	36	64
15	1112	2984	36	65
15	1128	2984	36	64
